term,crn,dept,course_name,campus,course_num,num
201320,3979,ART,Graphic Design Thesis 2,M,ART_4524,4524
201420,3979,EEE,Electronics (Honors),M,EEE_3314,3314
201320,3980,ART,Imaging Thesis 2 DA,M,ART_4624,4624
201420,3980,EEE,Microprocessors (Honors),M,EEE_3233,3233
201320,3981,ART,Twentieth Century American Art,M,ART_4113,4113
201420,3981,ARC,Educational Praxis: Arch,M,ARC_6903,6903
201320,3982,ART,Senior Seminar 2,M,ART_4622,4622
201420,3982,MBA,Managerial Economics,OL,MBA_00,00
201320,3983,MCS,Comp Arch and Assem Prog,OL,MCS_3663,3663
201320,3984,MCS,Operating Systems,OL,MCS_4663,4663
201420,3984,CHM,Computational Chemistry 1,M,CHM_3001,3001
201320,3985,LLT,Literature Built Environment,M,LLT_6013,6013
201420,3985,ECE,Soil Mechanics (Honors),M,ECE_3424,3424
201320,3986,EME,Body and Chassis Systems,M,EME_6333,6333
201420,3987,BME,Tissue Mechanics (Honors),M,BME_4313,4313
201320,3989,EME,DEMS Dissertation,M,EME_8006,8006
201320,3991,EME,DEMS Dissertation,M,EME_8003,8003
201420,3991,ESL,Intermed. Intensive TOEFL Prep,M,ESL_00632,00632
201320,3992,PSC,Environmental Science,M,PSC_1143,1143
201420,3992,COM,Tech Communication Practicum,M,COM_7203,7203
201320,3993,CHM,Intermed Inorgan Chem,M,CHM_3452,3452
201420,3993,EGE,Proj Mgmt for Entrepr  Engrs,OL,EGE_2231,2231
201320,3994,SPN,Masterpieces in Spanish,M,SPN_4843,4843
201420,3994,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201320,3995,EME,Special Topics in ME,M,EME_5983,5983
201420,3995,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201320,3996,GAM,Integrated Game Studio 1,M,GAM_2313,2313
201420,3996,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201320,3997,ART,Sketching for Illustration,M,ART_2223,2223
201420,3997,ECE,CE Perspectives,M,ECE_1011,1011
201620,3997,EEE,Engineering Analysis,M,EEE_5114,5114
201420,3998,TIE,Directed Study in Tech,M,TIE_4913,4913
201620,3998,EEE,Engineering Analysis,M,EEE_5114,5114
201420,3999,MCS,Topics in Computer Science,M,MCS_5993,5993
201320,4000,EME,Energy Resources and Tech.,M,EME_5263,5263
201420,4000,ART,Imaging Studio 3,M,ART_3623,3623
201620,4000,BIO,Special Topics in Biology,M,BIO_3713,3713
201320,4001,EME,Special Topics in ME,M,EME_5983,5983
201420,4001,MCS,Topics in MA/CS,M,MCS_4993,4993
201420,4002,MCS,Data Structures,M,MCS_2534,2534
201620,4002,BIO,Cell Biology,M,BIO_4813,4813
201720,4002,BIO,Cell Biology,M,BIO_4813,4813
201320,4003,EGE,Proj Mgmt for Entrepr  Engrs,OL,EGE_2231,2231
201320,4004,MGT,Comprehensive Fund Development,M,MGT_6083,6083
201420,4004,IDD,PD Methodology 2,M,IDD_1223,1223
201620,4004,CHM,Intro Chem Princip,M,CHM_1154,1154
201720,4004,CHM,Intro Chem Princip,M,CHM_1154,1154
201320,4005,MGT,Introduction to Business,M,MGT_1213,1213
201420,4005,IDD,Industrial Design History,M,IDD_3723,3723
201320,4006,EME,Adv. Optimization Techniques,M,EME_6653,6653
201420,4006,IDD,ID Studio 8,M,IDD_4526,4526
201320,4007,MCS,Geometry in Art (Honors),M,MCS_1254,1254
201420,4007,MCS,Statistical Methods,LCC,MCS_2023,2023
201320,4008,MCS,Intro to Math Analysis 2,M,MCS_1224,1224
201420,4008,MCS,Collaborative Research Proj 2,M,MCS_7033,7033
201620,4009,CHM,University Chemistry 1,M,CHM_1213,1213
201720,4009,CHM,University Chemistry 1,M,CHM_1213,1213
201320,4010,SSC,Senior Thesis in Social Scienc,M,SSC_4903,4903
201420,4010,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201420,4011,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201320,4012,ARC,Thesis 2,M,ARC_6524,6524
201420,4012,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201320,4013,ARI,Light. Des. & Res.,M,ARI_5143,5143
201420,4013,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201320,4014,EME,Radiation Heat Transfer,M,EME_6243,6243
201420,4014,EME,DEMS Dissertation,M,EME_8006,8006
201320,4015,MCS,Topics in MA/CS,M,MCS_4993,4993
201320,4016,CHM,Independent Study in Chemistry,M,CHM_4941,4941
201420,4016,MBA,Managing a Global Workforce,DL,MBA_7053,7053
201420,4017,MBA,Project Management,M,MBA_7063,7063
201320,4018,BIO,Independent Study in Biology,M,BIO_4941,4941
201420,4018,MBA,Project Management,OL,MBA_7063,7063
201320,4019,CHM,Instrumental Lab,M,CHM_2631,2631
201420,4019,MBA,Entrep & New Venture Mgmt,M,MBA_7103,7103
201320,4020,CHM,Advanced Org Chem (Honors),M,CHM_4723,4723
201420,4021,MBA,Organization Devl & Change,TAC,MBA_7033,7033
201420,4022,MBA,Global Business Economics,TAC,MBA_6023,6023
201420,4023,MBA,Global Strategic Management,TAC,MBA_6073,6073
201320,4024,ECE,CE Design Project,M,ECE_4032,4032
201420,4025,MGT,Directed Practical Training I,M,MGT_6231,6231
201320,4026,EME,DEMS Dissertation,M,EME_8006,8006
201420,4026,MIS,Directed Practical Training I,M,MIS_6231,6231
201320,4027,MIS,Managing Outsourced Projects,OL,MIS_6253,6253
201320,4028,LLT,Senior Thesis in Literature,M,LLT_4903,4903
201420,4028,PSY,Topics in Psychology,M,PSY_3713,3713
201320,4029,MCS,CO-OP Practicum III,M,MCS_4001,4001
201420,4030,LLT,Senior Thesis in Literature,M,LLT_4903,4903
201320,4031,MCS,Robotics Programming,M,MCS_5403,5403
201420,4031,ESL,Advanced Intensive Writing,M,ESL_00552,00552
201320,4032,ARC,Arch Des Studio 5,M,ARC_4114,4114
201420,4032,ARC,Practice Portfolio,M,ARC_6833,6833
201420,4033,TIE,Directed Study in Tech,M,TIE_4913,4913
201620,4033,ECE,Graduate Project,M,ECE_6053,6053
201420,4034,TIE,Directed Study in Tech,M,TIE_4911,4911
201420,4035,MCS,Topics in Computer Science,M,MCS_5993,5993
201420,4037,TCE,Construction Practicum,M,TCE_4013,4013
201420,4038,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8713,8713
201420,4039,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8719,8719
201420,4040,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8713,8713
201420,4041,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8719,8719
201420,4042,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8719,8719
201420,4043,ACC,Fundamentals of Financial Acct,OL,ACC_5003,5003
201420,4044,EME,Production Planning & Control,M,EME_6713,6713
201420,4045,ARC,ST: Visual Communications 4,M,ARC_6002,6002
201620,4045,TAS,Advanced Audio Principles 2,PLY,TAS_3053,3053
201720,4045,TAS,Advanced Audio Principles 2,PLY,TAS_3053,3053
201420,4046,TIE,Directed Study in Tech,LCC,TIE_4913,4913
201320,4047,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8716,8716
201420,4047,ARC,ST: Advanced Revit,OL,ARC_6002,6002
201420,4048,ARC,ST: Advanced Revit,OL,ARC_6002,6002
201620,4048,TCE,Architectural Graphics,M,TCE_1023,1023
201420,4051,MCS,Basic Algebra,M,MCS_0044,0044
201420,4052,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8716,8716
201420,4053,INT,Virtual Work Environments,OL,INT_7463,7463
201420,4054,GCT,Engineering Materials,FH,GCT_2013,2013
201420,4056,GCF,Technical Graphics & Design,FH,GCF_1113,1113
201420,4057,GCT,Tool Design,FH,GCT_2182,2182
201420,4058,CHM,University Chem 1 Lab,M,CHM_1221,1221
201620,4058,ARC,Visual Communication 4,M,ARC_3823,3823
201720,4058,ARC,Visual Communication 4,M,ARC_3823,3823
201420,4059,CHM,Chemical Sciences Project 2,M,CHM_4922,4922
201420,4060,CHM,Chemical Sciences Project 2,M,CHM_4922,4922
201620,4060,ARC,Integrated Design 3,M,ARC_3116,3116
201720,4060,ARC,Integrated Design 3,M,ARC_3116,3116
201420,4061,CHM,Chemical Sciences Project 2,M,CHM_4922,4922
201620,4061,ARC,Integrated Design 5,M,ARC_4116,4116
201720,4061,ARC,Integrated Design 5,M,ARC_4116,4116
201320,4062,EAE,Arch Eng History,M,EAE_1093,1093
201420,4062,PHY,Intro Phys Princip,M,PHY_1154,1154
201620,4062,ARC,Comprehensive Design,M,ARC_4126,4126
201720,4062,ARC,Comprehensive Design,M,ARC_4126,4126
201420,4064,PHY,University Physics 2,M,PHY_2423,2423
201620,4064,ARC,Comprehensive Design,M,ARC_4126,4126
201720,4064,ARC,Comprehensive Design,M,ARC_4126,4126
201420,4065,ATD,Practicum,M,ATD_2832,2832
201620,4065,ARC,Comprehensive Design,M,ARC_4126,4126
201320,4066,ERE,Unified Robotics I,M,ERE_2024,2024
201420,4066,PHY,University Physics 2 Lab,M,PHY_2431,2431
201620,4066,ARC,Construction Systems 1,M,ARC_2313,2313
201720,4066,ARC,Construction Systems 1,M,ARC_2313,2313
201320,4067,MIS,Dir Study - MIS,M,MIS_6213,6213
201620,4067,BME,BME Research,M,BME_4093,4093
201420,4068,CHM,Chemistry 2 Laboratory,M,CHM_1231,1231
201620,4068,ARC,HVAC and Water Systems,M,ARC_3423,3423
201320,4069,MCS,Java,DL,MCS_3603,3603
201420,4069,ECE,CE Materials,M,ECE_1413,1413
201620,4069,ARC,Basic Structures,M,ARC_2513,2513
201320,4070,MIS,Bus Intelligence & Data Mining,M,MIS_7513,7513
201420,4070,BME,Intro Topic in BME,M,BME_1091,1091
201620,4070,BME,Medical Device Design,M,BME_4113,4113
201720,4070,BME,Medical Device Design,M,BME_4113,4113
201320,4071,MIS,Dir Study - MIS,M,MIS_6213,6213
201420,4071,TIE,Directed Study in Tech,M,TIE_4913,4913
201620,4071,ARC,Intermediate Structures,M,ARC_3513,3513
201720,4071,ARC,Intermediate Structures,M,ARC_3513,3513
201320,4072,MCS,Topics in Computer Science,M,MCS_5993,5993
201420,4072,BME,BME Research (Honors),M,BME_4094,4094
201620,4072,ARC,Intermediate Structures,M,ARC_3513,3513
201320,4073,ARC,Structures 4,M,ARC_4543,4543
201420,4073,ESL,Advanced Intensive Writing,M,ESL_00552,00552
201420,4074,SSC,Development of American Exp,M,SSC_2423,2423
201320,4075,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201420,4075,ECE,Design of Timber Structures,M,ECE_5703,5703
201320,4076,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201420,4076,TAS,Music for Audio Engr Tech 1,PLY,TAS_1013,1013
201620,4076,ARC,Advanced Design Studio 2,M,ARC_5824,5824
201720,4076,ARC,Advanced Design Studio 2,M,ARC_5824,5824
201320,4077,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201320,4078,EME,Grad Dir Study - Mech Engr,M,EME_6991,6991
201420,4078,MBA,Dir Read/Ind Study,M,MBA_7123,7123
201320,4079,ARC,HVAC & Water Systems,M,ARC_3423,3423
201420,4079,MBA,Dir Read/Ind Study,M,MBA_7123,7123
201320,4080,LLT,Senior Thesis in Literature,M,LLT_4903,4903
201420,4080,OPM,Dir Study -- OPM,M,OPM_6213,6213
201620,4081,ERE,Unified Robotics III,M,ERE_3024,3024
201720,4081,ERE,Unified Robotics III,M,ERE_3024,3024
201420,4082,ART,History of Environ. Graphics,M,ART_5513,5513
201320,4083,LLT,Senior Internship,M,LLT_4223,4223
201420,4083,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8716,8716
201320,4084,COM,English eLab,DL,COM_00100,00100
201420,4084,ARC,Design Theory,OL,ARC_5643,5643
201320,4085,EME,Grad Dir Study - Mech Engr,M,EME_6993,6993
201620,4085,EME,Viscous Flow,M,EME_6133,6133
201720,4085,EME,Viscous Flow,M,EME_6133,6133
201320,4086,ART,Vis. Tech.,M,ART_1225,1225
201420,4086,MCS,Senior Project,M,MCS_4833,4833
201320,4087,MCS,Adv Topics Computer Science,M,MCS_7993,7993
201420,4087,ARI,ID Thesis 1,M,ARI_6514,6514
201620,4087,EME,Adv. Comp. Fluid Dynamics,M,EME_7543,7543
201720,4087,EME,Adv. Comp. Fluid Dynamics,M,EME_7543,7543
201320,4088,MCS,Linear Algebra,M,MCS_3863,3863
201420,4088,ARC,Current Issues in Architecture,OL,ARC_5622,5622
201620,4088,EME,Powertrain System II,M,EME_6383,6383
201320,4089,MCS,Differential Equations,M,MCS_2423,2423
201420,4089,DIS,Doctoral Research Continuation,M,DIS_8900,8900
201620,4089,EME,Automotive Mechanical Systems,M,EME_6353,6353
201420,4090,MCS,Software Engineering,M,MCS_5103,5103
201320,4091,TME,Bridge Course to Six Sigma 1,DL,TME_3111,3111
201420,4091,MCS,Intro to Software Engineering,M,MCS_4623,4623
201320,4092,MGT,Project Management,M,MGT_6153,6153
201420,4092,INT,Enterprise Information Tech,M,INT_6043,6043
201320,4093,MCS,Topics in Computer Science,M,MCS_5993,5993
201420,4093,INT,Info Tech Mgt,OL,INT_3103,3103
201320,4094,CHM,Basic Organic Chemistry Lab,M,CHM_2321,2321
201420,4094,ART,ART: Special Topics,M,ART_5994,5994
201320,4095,TIE,Directed Study in Tech,M,TIE_4913,4913
201420,4095,IOE,Industrial Operations Research,M,IOE_4454,4454
201420,4096,IOE,Industrial and Engr Finance,M,IOE_4653,4653
201320,4097,MGT,Dir Study (Finance),M,MGT_6213,6213
201420,4097,EME,Grad Dir Study - Mech Engr,M,EME_6991,6991
201420,4098,MCS,Statistics 1,M,MCS_2113,2113
201320,4099,TIE,Directed Study in Tech,M,TIE_4913,4913
201420,4099,ARC,Arch Des Studio 5,M,ARC_4114,4114
201320,4100,TIE,Directed Study in Tech,M,TIE_4913,4913
201420,4100,MIS,Dir Study - MIS,M,MIS_6213,6213
201320,4101,EME,Grad Dir Study - Mech Engr,M,EME_6991,6991
201420,4101,EME,DEMS Dissertation,M,EME_8003,8003
201320,4102,EME,Grad Dir Study - Mech Engr,M,EME_6993,6993
201420,4102,COM,Technical and Prof Comm,M,COM_2103,2103
201320,4103,EME,Grad Dir Study - Mech Engr,M,EME_6993,6993
201420,4103,MCS,Topics in Computer Science,M,MCS_5993,5993
201620,4103,MCO,Adv. Writing for Television,M,MCO_3713,3713
201720,4103,MCO,Adv. Writing for Television,M,MCO_3713,3713
201320,4104,EME,Automotive Manufacturing,M,EME_6343,6343
201420,4104,EME,DEMS Dissertation,M,EME_8006,8006
201420,4105,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201620,4105,PSY,Human Sexuality,M,PSY_2343,2343
201720,4105,PSY,Human Sexuality,M,PSY_2343,2343
201320,4106,GCF,C++,FH,GCF_2013,2013
201420,4106,MGT,Principles of Management,M,MGT_2203,2203
201620,4106,PSY,Sport Psychology,M,PSY_2393,2393
201720,4106,PSY,Sport Psychology,M,PSY_2393,2393
201320,4107,GCM,Calculus,FH,GCM_2114,2114
201420,4107,EME,Grad Dir Study - Mech Engr,M,EME_6991,6991
201320,4108,GCL,Comm. in Manufacturing,FH,GCL_2013,2013
201420,4108,SSC,Foundations of American Exp,M,SSC_2413,2413
201420,4109,CHM,Independent Study in Chemistry,M,CHM_4941,4941
201320,4110,PSY,Int/Sr Project,M,PSY_4113,4113
201420,4110,EME,Dir Study in ME,M,EME_4993,4993
201420,4111,EME,Dir Study in ME,M,EME_4993,4993
201320,4112,EME,Master Thesis,M,EME_6912,6912
201620,4112,SSC,Development of American Exp,M,SSC_2423,2423
201420,4113,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201620,4113,SSC,Development of American Exp,M,SSC_2423,2423
201720,4113,SSC,Development of American Exp,M,SSC_2423,2423
201420,4114,MGT,Operations Management,OL,MGT_3113,3113
201320,4115,COM,Tech Communication Practicum,M,COM_7203,7203
201420,4115,INT,Systems Analysis and Design,M,INT_6123,6123
201420,4116,EME,Grad Dir Study - Mech Engr,M,EME_6993,6993
201320,4117,GLM,Directed Study - GLM,M,GLM_6213,6213
201420,4117,ARC,Integrated Design 2,M,ARC_2126,2126
201320,4118,PSY,Directed Study in Psychology,M,PSY_4991,4991
201420,4118,ARC,Research Methods,OL,ARC_5013,5013
201620,4118,SSC,Ethics,M,SSC_3723,3723
201320,4119,MGT,Dir Study - Mgt,M,MGT_6213,6213
201420,4119,MET,Computer Applications for Ed.,OL,MET_6203,6203
201620,4119,ATD,TD Studio 2C,M,ATD_1924,1924
201720,4119,ATD,TD Studio 2C,M,ATD_1924,1924
201320,4120,ECE,Graduate Directed Study,M,ECE_5913,5913
201420,4120,MCS,Topics in MA/CS,M,MCS_4993,4993
201620,4120,ATD,Digital Surface 2,M,ATD_2823,2823
201720,4120,ATD,Digital Surface 2,M,ATD_2823,2823
201420,4121,MCS,Game Development,M,MCS_3573,3573
201620,4121,ATD,TD Studio 6I,M,ATD_3726,3726
201720,4121,ATD,TD Studio 6I,M,ATD_3726,3726
201620,4122,ATD,TD Studio 8T,M,ATD_4526,4526
201720,4122,ATD,TD Studio 8T,M,ATD_4526,4526
201420,4123,ARC,Ecological Issues,OL,ARC_5423,5423
201320,4124,PHY,Intro Phys Princip,M,PHY_1154,1154
201420,4124,TIE,Directed Study in Tech,M,TIE_4913,4913
201620,4124,IDD,PD Methodology 2,M,IDD_1223,1223
201720,4124,IDD,PD Methodology 2,M,IDD_1223,1223
201320,4125,MCS,Collaborative Research Proj 2,M,MCS_7033,7033
201420,4125,TIE,Directed Study in Tech,PLY,TIE_4913,4913
201620,4125,IDD,ID Studio 4,M,IDD_2226,2226
201720,4125,IDD,ID Studio 4,M,IDD_2226,2226
201320,4126,ARC,Special Topics,DTN,ARC_5882,5882
201420,4126,MCS,Intro to Comp Applications,M,MCS_1003,1003
201620,4126,IDD,Virtual Visualization 2,M,IDD_2223,2223
201720,4126,IDD,Virtual Visualization 2,M,IDD_2223,2223
201320,4127,EME,Master Thesis,M,EME_6912,6912
201620,4127,ATD,IDC B,M,ATD_3626,3626
201720,4127,ATD,IDC B,M,ATD_3626,3626
201420,4128,ARC,Independent Study,M,ARC_6883,6883
201320,4129,ART,ART: Special Topics,M,ART_2993,2993
201420,4129,ARC,Independent Study,M,ARC_6883,6883
201320,4130,MIS,Dir Study - MIS,M,MIS_6213,6213
201420,4130,ARC,Independent Study,M,ARC_6882,6882
201320,4131,MIS,Directed Practical Training I,M,MIS_6231,6231
201420,4131,EAE,Special Topics in AE,M,EAE_3991,3991
201620,4131,INT,Technical Infrastructure,M,INT_3203,3203
201320,4132,PSY,Organizational Psychology,OL,PSY_3323,3323
201420,4132,EGE,Introduction to Engineering,UHS,EGE_1012,1012
201620,4132,INT,Database Design & Implem.,M,INT_3803,3803
201420,4133,ARC,Allied Des:Sustain Arc,M,ARC_4224,4224
201620,4133,INT,Telecommunications & Networks,M,INT_4013,4013
201720,4133,INT,Computer Networks II,M,INT_4013,4013
201420,4134,LDR,Leadership Capstone,DL,LDR_4000,4000
201620,4134,INT,Enterprise IT Infrastructure,M,INT_6143,6143
201320,4135,TIE,Directed Study in Tech,M,TIE_4913,4913
201420,4135,EME,Mech Engineer Graphics,DHS,EME_2012,2012
201620,4135,INT,Emerging Technologies,OL,INT_7213,7213
201720,4135,INT,Emerging Technologies,OL,INT_7213,7213
201320,4136,EME,Dir Study in ME,M,EME_4991,4991
201420,4136,PHY,University Physics 1 Lab,M,PHY_2421,2421
201620,4136,INT,Enterprise Systems Security,M,INT_7223,7223
201720,4136,INT,Enterprise Systems Security,M,INT_7223,7223
201320,4137,EME,Dir Study in ME,M,EME_4991,4991
201420,4137,PHY,College Physics 1 Lab,M,PHY_2221,2221
201620,4137,INT,Disaster Rec & Bus Continuity,M,INT_7243,7243
201720,4137,INT,Disaster Rec & Bus Continuity,M,INT_7243,7243
201320,4138,ARC,Thesis 1,M,ARC_6514,6514
201420,4138,SSC,Development of American Exp,M,SSC_2423,2423
201320,4139,MGT,Introduction to Business Law,UHS,MGT_2113,2113
201420,4139,MCS,Directed Study MA/CS,M,MCS_4981,4981
201620,4139,MBA,Digital Marketing,M,MBA_7073,7073
201320,4140,MCO,Audio for TV and Video Prod.,UHS,MCO_3513,3513
201420,4140,ESL,Intermediate Intensive Grammar,M,ESL_00132,00132
201320,4141,EGE,Introduction to Engineering,UHS,EGE_1012,1012
201420,4141,SSC,Senior Thesis in Social Scienc,M,SSC_4903,4903
201620,4141,MGT,International Trade,M,MGT_3033,3033
201720,4141,MGT,International Trade,M,MGT_3033,3033
201320,4142,PSY,Introductory Psychology,UHS,PSY_1213,1213
201420,4142,EGE,Thermodynamics,M,EGE_3003,3003
201320,4143,ARC,EM3,OL,ARC_4833,4833
201420,4143,EME,Fluid Mechanics,M,EME_3123,3123
201420,4144,EME,Mechanics of Materials,M,EME_3013,3013
201320,4145,MCO,Audio for TV and Video Prod.,UHS,MCO_3513,3513
201420,4145,PHY,University Physics 1 Lab,M,PHY_2421,2421
201320,4146,MCO,Audio for TV and Video Prod.,UHS,MCO_3513,3513
201420,4146,PHY,College Physics 1 Lab,M,PHY_2221,2221
201320,4147,ECE,Graduate Directed Study,M,ECE_5912,5912
201420,4147,SAP,Study Abroad Special Topics,SA,SAP_2994,2994
201320,4148,MCS,Directed Study MA/CS,M,MCS_4981,4981
201620,4148,MGT,Applied Decision Analysis,M,MGT_4113,4113
201720,4148,MGT,Applied Decision Analysis,M,MGT_4113,4113
201320,4149,BIO,Biology 1 Laboratory,M,BIO_1221,1221
201620,4149,MKT,Principles of Marketing,M,MKT_2013,2013
201720,4149,MKT,Principles of Marketing,M,MKT_2013,2013
201420,4150,MCS,Directed Study MA/CS,M,MCS_4983,4983
201620,4150,MKT,Consumer Behavior,M,MKT_4013,4013
201720,4150,MKT,Consumer Behavior,M,MKT_4013,4013
201320,4151,ARC,Visual Commun 1,M,ARC_1213,1213
201320,4152,ART,Basic Design 1,M,ART_1113,1113
201420,4153,MGT,Independent Study in Mgmt,M,MGT_4093,4093
201620,4153,MBA,Project Risk & Quality Mgmt,OL,MBA_7173,7173
201320,4154,COM,English Fundamentals,M,COM_0094,0094
201420,4154,LLT,Dir Stud in Lang and Lit,M,LLT_4993,4993
201620,4154,MCS,Introduction to C,OL,MCS_1142,1142
201720,4154,MCS,Introduction to C,OL,MCS_1142,1142
201320,4155,MCS,Senior Project 2,M,MCS_4843,4843
201420,4155,ATD,IDC B (Honors),M,ATD_3626,3626
201320,4156,ECE,Hydromechanics,M,ECE_3523,3523
201420,4156,ART,Environment Graphics Studio I,M,ART_5514,5514
201320,4157,EME,Master Thesis,M,EME_6913,6913
201420,4157,ARI,ARI Special Topics,M,ARI_5994,5994
201320,4158,TIE,Directed Study in Tech,LCC,TIE_4913,4913
201420,4158,ESL,Intermediate Intensive Writing,M,ESL_00532,00532
201320,4159,EME,Dir Study in ME,M,EME_4993,4993
201420,4159,PSY,Directed Study in Psychology,M,PSY_4991,4991
201320,4160,EME,Dir Study in ME,M,EME_4993,4993
201420,4160,SSC,Directed Study in Soc Science,M,SSC_4993,4993
201320,4161,EME,Grad Dir Study - Mech Engr,M,EME_6991,6991
201420,4161,TEE,DC/AC Circuits,FH,TEE_3103,3103
201320,4162,MGT,Dir Study - Mgt,M,MGT_6213,6213
201420,4162,MGT,Dir Study - Mgt,M,MGT_6211,6211
201320,4163,ATD,Practicum,M,ATD_2832,2832
201420,4163,EME,Dir Study in ME,M,EME_4991,4991
201320,4164,COM,Speech,DHS,COM_2113,2113
201420,4164,EME,Dir Study in ME,M,EME_4991,4991
201320,4165,EME,Mech Engineer Graphics,DHS,EME_2012,2012
201420,4165,MBA,Strategic Marketing Management,TOR,MBA_6053,6053
201320,4166,BME,Biomedical Eng. Directed Study,M,BME_4991,4991
201420,4166,ARC,Allied Design:Urban Des,M,ARC_4264,4264
201320,4167,TIE,Directed Study in Tech,M,TIE_4913,4913
201420,4167,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201320,4168,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201420,4168,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201320,4169,LDR,Leadership Capstone,DL,LDR_4000,4000
201320,4170,EAE,Mech Sys 2: HVAC,M,EAE_4613,4613
201420,4170,TIE,Directed Study in Tech,M,TIE_4913,4913
201320,4171,EAE,AEIDS 3:Mechanical,M,EAE_4024,4024
201420,4171,TIE,Directed Study in Tech,M,TIE_4911,4911
201320,4172,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201420,4172,TIE,Directed Study in Tech,M,TIE_4913,4913
201320,4173,MIS,Analysis and Design,M,MIS_6123,6123
201420,4173,MSE,Aerospace Systems Engineering,M,MSE_5143,5143
201620,4173,MCS,Probability & Statistics,M,MCS_3403,3403
201720,4173,MCS,Probability & Statistics,M,MCS_3403,3403
201320,4174,IOE,Indus. Manuf. Proc.,M,IOE_3023,3023
201420,4174,PHY,Directed Study in Physics,M,PHY_4991,4991
201620,4174,MCS,Topics in Computer Science,M,MCS_5993,5993
201720,4174,MCS,Topics in Computer Science,M,MCS_5993,5993
201320,4175,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201620,4175,ARC,Visual Communication 1,M,ARC_1213,1213
201320,4176,ARC,Elect Method I,OL,ARC_2813,2813
201620,4176,ARC,Integrated Design 1,M,ARC_2116,2116
201720,4176,ARC,Integrated Design 1,M,ARC_2116,2116
201320,4177,ARC,Thesis 2,M,ARC_6524,6524
201320,4178,ARC,Directed Study,M,ARC_3013,3013
201620,4178,ARC,Integrated Design 4,M,ARC_3126,3126
201320,4179,MCS,Directed Study MA/CS,M,MCS_4983,4983
201320,4180,MCS,Directed Study MA/CS,M,MCS_4983,4983
201320,4181,MCS,Directed Study MA/CS,M,MCS_4983,4983
201320,4182,SSC,Senior Thesis in Social Scienc,M,SSC_4903,4903
201620,4182,ARC,Advanced Design Studio 2,M,ARC_5824,5824
201320,4183,MCS,Directed Study MA/CS,M,MCS_4982,4982
201320,4185,MCS,Topics in MA/CS,M,MCS_4993,4993
201320,4187,EEE,Grad ECE Special Topic,M,EEE_5924,5924
201320,4188,BME,Intro to Bioinstrumentation,M,BME_3103,3103
201320,4189,EEE,Directed Study in EE,M,EEE_4912,4912
201320,4190,EAE,Architectural Acoustics,M,EAE_4623,4623
201320,4191,PSY,Introductory Psychology,UHS,PSY_1213,1213
201620,4191,MCS,Geometry in Art,M,MCS_1254,1254
201720,4191,MCS,Geometry in Art,M,MCS_1254,1254
201320,4192,MCS,Topics in Computer Science,M,MCS_5993,5993
201320,4193,MCS,Directed Study MA/CS,M,MCS_4982,4982
201620,4193,ESL,Beginning Intensive Test Prep,M,ESL_00612,00612
201320,4194,EEE,Directed Study in EE,M,EEE_4911,4911
201620,4194,ARC,ARC: Special Topics,OL,ARC_6003,6003
201320,4195,ARI,IAGS3,M,ARI_5124,5124
201620,4195,ARC,ARC: Special Topics,OL,ARC_6003,6003
201320,4196,EEE,Electronics (Honors),M,EEE_3314,3314
201320,4197,MCS,Linear Algebra,DHS,MCS_3863,3863
201620,4200,ARC,Prin & Prac of Urban Design,M,ARC_5912,5912
201720,4200,ARC,Prin & Prac of Urban Design,M,ARC_5912,5912
201620,4201,ART,Typography,M,ART_2413,2413
201720,4201,ART,Typography,M,ART_2413,2413
201620,4206,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201720,4206,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201620,4230,ARC,Comprehensive Design,OL,ARC_5126,5126
201620,4236,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8716,8716
201620,4238,EME,Mechanical Vibrations,M,EME_5213,5213
201620,4239,EME,Fatigue Analysis,M,EME_6113,6113
