year,term,college_id,crn,course_name,dept,campus,course_num,num
2014,Fall,2,1518,Project Management,ARC,OL,ARC_5942,5942
2016,Fall,4,1518,Writ for Elect & Print Media,MCO,M,MCO_2543,2543
2017,Fall,4,1518,Writ for Elect & Print Media,MCO,M,MCO_2543,2543
2018,Fall,4,1518,Writ for Elect & Print Media,MCO,M,MCO_2543,2543
2019,Fall,4,1518,Technical and Prof Comm,COM,M,COM_2103,2103
2019,Fall,4,1519,Calculus 1,MCS,M,MCS_1414,1414
2014,Fall,2,1520,Construction Management,ARC,OL,ARC_5952,5952
2016,Fall,2,1520,Art and Design Awareness,ARC,M,ARC_1012,1012
2017,Fall,2,1520,Art and Design Awareness,ARC,M,ARC_1012,1012
2018,Fall,2,1520,Art and Design Awareness,ARC,M,ARC_1012,1012
2019,Fall,4,1520,Calculus 1,MCS,M,MCS_1414,1414
2016,Fall,2,1521,Traditions of Art 1,ART,M,ART_3633,3633
2017,Fall,2,1521,Traditions of Art 1,ART,M,ART_3633,3633
2018,Fall,2,1521,Traditions of Art 1,ART,M,ART_3633,3633
2019,Fall,4,1521,Calculus 1,MCS,M,MCS_1414,1414
2016,Fall,2,1522,Traditions of Art 2,ART,M,ART_3643,3643
2019,Fall,4,1522,Calculus 2,MCS,M,MCS_1424,1424
2016,Fall,2,1523,History Designed Environment 1,ARC,M,ARC_3613,3613
2017,Fall,2,1523,History Designed Environment 1,ARC,M,ARC_3613,3613
2018,Fall,2,1523,History Designed Environment 1,ARC,M,ARC_3613,3613
2019,Fall,1,1523,Biotransport,BME,M,BME_3703,3703
2019,Fall,1,1524,Thermodynamics,EGE,M,EGE_3003,3003
2014,Fall,2,1525,Advanced Revit,ARC,OL,ARC_4813,4813
2016,Fall,2,1525,History Designed Environment 2,ARC,M,ARC_3623,3623
2017,Fall,2,1525,History Designed Environment 2,ARC,M,ARC_3623,3623
2018,Fall,2,1525,History Designed Environment 2,ARC,M,ARC_3623,3623
2019,Fall,1,1525,Fund. Of Eng. Design Projects,EGE,M,EGE_1001,1001
2014,Fall,2,1526,Advanced Revit,ARC,OL,ARC_4813,4813
2016,Fall,2,1526,Twentieth Century Arch,ARC,M,ARC_4183,4183
2017,Fall,2,1526,Twentieth Century Arch,ARC,M,ARC_4183,4183
2018,Fall,2,1526,Twentieth Century Arch,ARC,M,ARC_4183,4183
2016,Fall,2,1527,Twentieth Century Arch,ARC,M,ARC_4183,4183
2017,Fall,2,1527,Twentieth Century Arch,ARC,M,ARC_4183,4183
2019,Fall,1,1527,Vehicle Crashworthiness,EME,M,EME_5453,5453
2014,Fall,4,1528,English Composition,COM,M,COM_1103,1103
2016,Fall,2,1528,Basic Design 1,ART,M,ART_1113,1113
2017,Fall,2,1528,Basic Design 1,ART,M,ART_1113,1113
2018,Fall,2,1528,Basic Design 1,ART,M,ART_1113,1113
2014,Fall,4,1529,Creative Writing,LLT,M,LLT_4523,4523
2016,Fall,2,1529,Basic Design 1,ART,M,ART_1113,1113
2014,Fall,4,1530,Beginning Test Prep,ESL,M,ESL_00622,00622
2016,Fall,2,1530,Basic Design 1,ART,M,ART_1113,1113
2017,Fall,2,1530,Basic Design 1,ART,M,ART_1113,1113
2018,Fall,2,1530,Basic Design 1,ART,M,ART_1113,1113
2019,Fall,2,1530,Typography 2,ART,M,ART_3413,3413
2014,Fall,4,1531,Intermediate TOEFL Prep,ESL,M,ESL_00642,00642
2019,Fall,4,1531,University Physics 2,PHY,M,PHY_2423,2423
2014,Fall,4,1532,Special Topics TV Video Film,MCO,M,MCO_4073,4073
2016,Fall,2,1532,Basic Design 1,ART,M,ART_1113,1113
2017,Fall,2,1532,Basic Design 1,ART,M,ART_1113,1113
2014,Fall,1,1533,Digital Signal Processing,EEE,M,EEE_5654,5654
2016,Fall,2,1533,Basic Design 1,ART,M,ART_1113,1113
2019,Fall,3,1533,Intro. Bus. Programming Java,INT,M,INT_2134,2134
2014,Fall,1,1534,Digital Image Processing,EEE,M,EEE_5274,5274
2016,Fall,2,1534,Basic Design 1,ART,M,ART_1113,1113
2017,Fall,2,1534,Basic Design 1,ART,M,ART_1113,1113
2019,Fall,1,1534,BME Research,BME,M,BME_4093,4093
2016,Fall,2,1535,Basic Design 2,ART,M,ART_1133,1133
2017,Fall,2,1535,Basic Design 2,ART,M,ART_1133,1133
2018,Fall,2,1535,Basic Design 2,ART,M,ART_1133,1133
2019,Fall,1,1535,Computer Applications Lab,BME,M,BME_1202,1202
2016,Fall,2,1536,Visual Communication 1,ARC,M,ARC_1213,1213
2017,Fall,2,1536,Visual Communication 1,ARC,M,ARC_1213,1213
2019,Fall,4,1536,Foundations of American Exp,SSC,M,SSC_2413,2413
2014,Fall,4,1537,Leadership Models & Practices,LDR,M,LDR_2001,2001
2016,Fall,2,1537,Visual Communication 1,ARC,M,ARC_1213,1213
2019,Fall,1,1537,Engineering Systems Simulation,EMS,M,EMS_5603,5603
2014,Fall,2,1538,Building Systems 1,ARC,M,ARC_2313,2313
2016,Fall,2,1538,Visual Communication 1,ARC,M,ARC_1213,1213
2017,Fall,2,1538,Visual Communication 1,ARC,M,ARC_1213,1213
2018,Fall,2,1538,Visual Communication 1,ARC,M,ARC_1213,1213
2019,Fall,2,1538,Senior Seminar I,ART,DET,ART_4612,4612
2014,Fall,1,1539,Biochemistry for Engineers Lab,BME,M,BME_2101,2101
2016,Fall,2,1539,Visual Communication 1,ARC,M,ARC_1213,1213
2017,Fall,2,1539,Visual Communication 1,ARC,M,ARC_1213,1213
2018,Fall,2,1539,Visual Communication 1,ARC,M,ARC_1213,1213
2019,Fall,1,1539,Adv. Comb. & Emiss.,EME,M,EME_7213,7213
2014,Fall,1,1540,Biochemistry for Engineers,BME,M,BME_2103,2103
2019,Fall,1,1540,Engineering Graphics,EIE,M,EIE_2012,2012
2014,Fall,1,1541,Biomaterials,BME,M,BME_3213,3213
2016,Fall,2,1541,Visual Communication 1,ARC,M,ARC_1213,1213
2017,Fall,2,1541,Visual Communication 1,ARC,M,ARC_1213,1213
2018,Fall,2,1541,Visual Communication 1,ARC,M,ARC_1213,1213
2019,Fall,1,1541,Engineering Numerical Methods,EIE,M,EIE_3033,3033
2014,Fall,1,1542,Biomaterials (Honors),BME,M,BME_3213,3213
2016,Fall,2,1542,Visual Communication 2,ARC,M,ARC_1223,1223
2017,Fall,2,1542,Visual Communication 2,ARC,M,ARC_1223,1223
2018,Fall,2,1542,Visual Communication 2,ARC,M,ARC_1223,1223
2019,Fall,4,1542,Statistics,MCS,M,MCS_2124,2124
2014,Fall,1,1543,Biomechanics Lab,BME,M,BME_3301,3301
2016,Fall,2,1543,Visual Communication 3,ARC,M,ARC_2813,2813
2017,Fall,2,1543,Visual Communication 3,ARC,M,ARC_2813,2813
2018,Fall,2,1543,Visual Communication 3,ARC,M,ARC_2813,2813
2019,Fall,2,1543,Internship Studies,ARI,DL,ARI_4922,4922
2016,Fall,2,1544,Visual Communication 3,ARC,M,ARC_2813,2813
2017,Fall,2,1544,Visual Communication 3,ARC,M,ARC_2813,2813
2018,Fall,2,1544,Visual Communication 3,ARC,M,ARC_2813,2813
2019,Fall,4,1544,Social Network Mining,MCS,M,MCS_5723,5723
2014,Fall,1,1545,Introduction to Biomechanics,BME,M,BME_3303,3303
2016,Fall,2,1545,Visual Communication 3,ARC,M,ARC_2813,2813
2017,Fall,2,1545,Visual Communication 3,ARC,M,ARC_2813,2813
2018,Fall,2,1545,Visual Communication 3,ARC,M,ARC_2813,2813
2019,Fall,4,1545,Concentration Project 1,MCS,M,MCS_6823,6823
2014,Fall,1,1546,BME Projects 1,BME,M,BME_4013,4013
2016,Fall,2,1546,Visual Communication 4,ARC,M,ARC_3823,3823
2017,Fall,2,1546,Visual Communication 4,ARC,M,ARC_3823,3823
2018,Fall,2,1546,Visual Communication 4,ARC,M,ARC_3823,3823
2014,Fall,1,1547,Foundations of Medical Imaging,BME,M,BME_4103,4103
2016,Fall,4,1547,Intro to Comp Applications,MCS,M,MCS_1003,1003
2017,Fall,4,1547,Intro to Comp Applications,MCS,M,MCS_1003,1003
2014,Fall,1,1548,Tissue Engineering,BME,M,BME_4803,4803
2016,Fall,4,1548,Intro to Comp Applications,MCS,M,MCS_1003,1003
2017,Fall,4,1548,Intro to Comp Applications,MCS,M,MCS_1003,1003
2014,Fall,2,1549,History of Graphic Design,ART,M,ART_3563,3563
2016,Fall,4,1549,Introduction to C,MCS,M,MCS_1142,1142
2017,Fall,4,1549,Introduction to C,MCS,M,MCS_1142,1142
2018,Fall,4,1549,Introduction to C,MCS,M,MCS_1142,1142
2019,Fall,4,1549,Probability & Statistics,MCS,M,MCS_3403,3403
2014,Fall,1,1550,Tissue Engineering Laboratory,BME,M,BME_4801,4801
2016,Fall,4,1550,Introduction to C,MCS,M,MCS_1142,1142
2017,Fall,4,1550,Introduction to C,MCS,M,MCS_1142,1142
2018,Fall,4,1550,Introduction to C,MCS,M,MCS_1142,1142
2019,Fall,1,1550,Circuits and Electronics,EEE,M,EEE_2123,2123
2014,Fall,1,1551,Civil Engineering Perspectives,ECE,M,ECE_1012,1012
2019,Fall,1,1551,Engineering Project Management,TIE,M,TIE_5343,5343
2014,Fall,1,1552,Tissue Engineering Laboratory,BME,M,BME_4801,4801
2016,Fall,4,1552,Introduction to C,MCS,M,MCS_1142,1142
2017,Fall,4,1552,Introduction to C,MCS,M,MCS_1142,1142
2018,Fall,4,1552,Introduction to C,MCS,M,MCS_1142,1142
2019,Fall,4,1552,Biology 1 Laboratory,BIO,M,BIO_1221,1221
2016,Fall,4,1553,Computer Science 1,MCS,M,MCS_1514,1514
2017,Fall,4,1553,Computer Science 1,MCS,M,MCS_1514,1514
2018,Fall,4,1553,Computer Science 1,MCS,M,MCS_1514,1514
2019,Fall,4,1553,Chemical Sciences Project 1,CHM,M,CHM_4912,4912
2014,Fall,1,1554,Special Topics in BME,BME,M,BME_4903,4903
2016,Fall,4,1554,Computer Science 1,MCS,M,MCS_1514,1514
2017,Fall,4,1554,Computer Science 1,MCS,M,MCS_1514,1514
2018,Fall,4,1554,Computer Science 1,MCS,M,MCS_1514,1514
2019,Fall,4,1554,Biology 1,BIO,M,BIO_1213,1213
2014,Fall,1,1555,Surveying and Land Measurement,ECE,M,ECE_1013,1013
2016,Fall,4,1555,Computer Science 1,MCS,OL,MCS_1514,1514
2017,Fall,4,1555,Computer Science 1,MCS,OL,MCS_1514,1514
2018,Fall,4,1555,Computer Science 1,MCS,OL,MCS_1514,1514
2019,Fall,4,1555,Biology 1 Laboratory,BIO,M,BIO_1221,1221
2014,Fall,1,1556,CE Computer Graphics Lab,ECE,M,ECE_1101,1101
2016,Fall,4,1556,Intro to Visual Basic,MCS,M,MCS_1623,1623
2019,Fall,4,1556,Intro Chem Princip,CHM,M,CHM_1154,1154
2014,Fall,1,1557,CE Computer Applications Lab,ECE,M,ECE_1102,1102
2016,Fall,4,1557,Intro to Comp Games & Anim.,MCS,M,MCS_1643,1643
2017,Fall,4,1557,Intro to Comp Games & Anim.,MCS,M,MCS_1643,1643
2014,Fall,1,1558,CE Materials,ECE,M,ECE_1413,1413
2016,Fall,4,1558,Intro to Comp Games & Anim.,MCS,M,MCS_1643,1643
2017,Fall,4,1558,Intro to Comp Games & Anim.,MCS,M,MCS_1643,1643
2019,Fall,1,1558,Mech Engineer Graphics,EME,M,EME_2012,2012
2016,Fall,4,1559,Scripting for Game Design,MCS,M,MCS_2193,2193
2019,Fall,4,1559,Intro Chem Princip,CHM,M,CHM_1154,1154
2014,Fall,1,1560,Mech of Mat'ls for CE,ECE,M,ECE_3013,3013
2016,Fall,4,1560,Computer Science 2,MCS,M,MCS_2514,2514
2017,Fall,4,1560,Computer Science 2,MCS,M,MCS_2514,2514
2018,Fall,4,1560,Computer Science 2,MCS,M,MCS_2514,2514
2019,Fall,1,1560,Applied Thermodynamics,EME,M,EME_5153,5153
2014,Fall,4,1561,Intro Biol Princip,BIO,M,BIO_1153,1153
2016,Fall,4,1561,Computer Science 2,MCS,OL,MCS_2514,2514
2017,Fall,4,1561,Computer Science 2,MCS,OL,MCS_2514,2514
2018,Fall,4,1561,Computer Science 2,MCS,OL,MCS_2514,2514
2019,Fall,1,1561,Proj Mgmt for Entrepr Engrs,EGE,OL,EGE_2231,2231
2014,Fall,4,1562,Biology 1,BIO,M,BIO_1213,1213
2016,Fall,4,1562,Data Structures,MCS,OL,MCS_2534,2534
2017,Fall,4,1562,Data Structures,MCS,OL,MCS_2534,2534
2018,Fall,4,1562,Data Structures,MCS,OL,MCS_2534,2534
2019,Fall,4,1562,Introduction to C,MCS,DL,MCS_1142,1142
2014,Fall,4,1563,Biology 1 (Honors),BIO,M,BIO_1213,1213
2016,Fall,4,1563,Intro to Database Systems,MCS,M,MCS_3543,3543
2017,Fall,4,1563,Intro to Database Systems,MCS,M,MCS_3543,3543
2018,Fall,4,1563,Intro to Database Systems,MCS,M,MCS_3543,3543
2019,Fall,4,1563,Basic Composition,COM,M,COM_0094,0094
2016,Fall,4,1564,Game Design,MCS,M,MCS_3563,3563
2017,Fall,4,1564,Game Design,MCS,M,MCS_3563,3563
2018,Fall,4,1564,Game Design,MCS,M,MCS_3563,3563
2019,Fall,2,1564,Allied Design: Interiors,ARI,M,ARI_4234,4234
2014,Fall,4,1565,Biology 1 Laboratory,BIO,M,BIO_1221,1221
2016,Fall,4,1565,Java,MCS,M,MCS_3603,3603
2019,Fall,1,1565,DEMS Dissertation,EMS,M,EMS_8003,8003
2014,Fall,4,1566,Microbiology,BIO,M,BIO_2313,2313
2016,Fall,4,1566,Intro to Functional Prog,MCS,M,MCS_3633,3633
2017,Fall,4,1566,Intro to Functional Prog,MCS,M,MCS_3633,3633
2018,Fall,4,1566,Intro to Functional Prog,MCS,M,MCS_3633,3633
2019,Fall,1,1566,DEMS Dissertation,EMS,M,EMS_8006,8006
2014,Fall,4,1567,Microbiology (Honors),BIO,M,BIO_2313,2313
2016,Fall,4,1567,Comp Arch and Assem Prog,MCS,M,MCS_3663,3663
2017,Fall,4,1567,Comp Arch and Assem Prog,MCS,OL,MCS_3663,3663
2018,Fall,4,1567,Comp Arch and Assem Prog,MCS,OL,MCS_3663,3663
2019,Fall,4,1567,Leadership Capstone,LDR,DL,LDR_4000,4000
2014,Fall,1,1568,Construction Engineering,ECE,M,ECE_3213,3213
2019,Fall,4,1568,University Physics 2,PHY,M,PHY_2423,2423
2014,Fall,1,1569,Environmental Engineering,ECE,M,ECE_3324,3324
2016,Fall,2,1569,Visual Communication 4,ARC,M,ARC_3823,3823
2017,Fall,2,1569,Visual Communication 4,ARC,M,ARC_3823,3823
2019,Fall,4,1569,Physics Project 1,PHY,M,PHY_4912,4912
2014,Fall,1,1570,Soil Mechanics,ECE,M,ECE_3424,3424
2014,Fall,1,1571,Soil Mechanics,ECE,M,ECE_3424,3424
2016,Fall,2,1571,Electronic Methods 1,ARC,OL,ARC_2843,2843
2014,Fall,4,1572,Microbiology Laboratory,BIO,M,BIO_2321,2321
2016,Fall,2,1572,Electronic Methods 2,ARC,OL,ARC_3843,3843
2019,Fall,1,1572,Structural Design & Test Lab,ECE,M,ECE_4761,4761
2014,Fall,1,1573,Hydromechanics,ECE,M,ECE_3523,3523
2016,Fall,2,1573,Electronic Methods 3,ARC,OL,ARC_4843,4843
2019,Fall,1,1573,Electrical - Mechanical Sys,TCE,M,TCE_3053,3053
2016,Fall,2,1574,Advanced Revit,ARC,OL,ARC_4813,4813
2019,Fall,1,1574,Audio Principles 1,TAS,PLY,TAS_3033,3033
2014,Fall,1,1575,Theory of Structures,ECE,M,ECE_3723,3723
2016,Fall,2,1575,Integrated Design 4,ARC,DET,ARC_3126,3126
2017,Fall,2,1575,Integrated Design 4,ARC,DET,ARC_3126,3126
2018,Fall,2,1575,Integrated Design 4,ARC,DET,ARC_3126,3126
2019,Fall,1,1575,Rapid Prototyping Techniques,TME,M,TME_5123,5123
2016,Fall,2,1576,Integrated Design 4,ARC,SA,ARC_3126,3126
2017,Fall,2,1577,Allied Des:Sustain Arc,ARC,M,ARC_4224,4224
2019,Fall,4,1577,Topics in Psychology,PSY,M,PSY_3713,3713
2016,Fall,2,1578,Arch Des Studio 5,ARC,M,ARC_4114,4114
2017,Fall,2,1578,Arch Des Studio 5,ARC,M,ARC_4114,4114
2014,Fall,4,1579,Intro Chem Princip,CHM,M,CHM_1154,1154
2019,Fall,4,1579,Basic Algebra,MCS,M,MCS_0044,0044
2014,Fall,4,1580,Intro Chem Princip,CHM,M,CHM_1154,1154
2016,Fall,2,1580,HVAC and Water Systems,ARC,M,ARC_3423,3423
2017,Fall,2,1580,HVAC and Water Systems,ARC,M,ARC_3423,3423
2018,Fall,2,1580,HVAC and Water Systems,ARC,M,ARC_3423,3423
2019,Fall,4,1580,Intermediate Algebra/Geometry,MCS,M,MCS_0054,0054
2014,Fall,4,1581,Intro Chem Princip,CHM,M,CHM_1154,1154
2016,Fall,2,1581,HVAC and Water Systems,ARC,M,ARC_3423,3423
2017,Fall,2,1581,HVAC and Water Systems,ARC,M,ARC_3423,3423
2018,Fall,2,1581,HVAC and Water Systems,ARC,M,ARC_3423,3423
2019,Fall,4,1581,Intermediate Algebra/Geometry,MCS,M,MCS_0054,0054
2014,Fall,4,1582,University Chemistry 1,CHM,M,CHM_1213,1213
2016,Fall,2,1582,HVAC and Water Systems,ARC,M,ARC_3423,3423
2017,Fall,2,1582,HVAC and Water Systems,ARC,M,ARC_3423,3423
2019,Fall,4,1582,Precalculus,MCS,M,MCS_1074,1074
2014,Fall,4,1583,University Chemistry 1,CHM,M,CHM_1213,1213
2016,Fall,2,1583,"Acoust, Elect & Illum Sys",ARC,M,ARC_4443,4443
2017,Fall,2,1583,"Acoust, Elect & Illum Sys",ARC,M,ARC_4443,4443
2018,Fall,2,1583,"Acoust, Elect & Illum Sys",ARC,M,ARC_4443,4443
2019,Fall,4,1583,Precalculus,MCS,M,MCS_1074,1074
2014,Fall,4,1584,University Chemistry 1,CHM,M,CHM_1213,1213
2016,Fall,2,1584,"Acoust, Elect & Illum Sys",ARC,M,ARC_4443,4443
2019,Fall,4,1584,Precalculus,MCS,M,MCS_1074,1074
2014,Fall,4,1585,University Chem 1 Lab,CHM,M,CHM_1221,1221
2016,Fall,2,1585,Construction Systems 1,ARC,M,ARC_2313,2313
2017,Fall,2,1585,Construction Systems 1,ARC,M,ARC_2313,2313
2019,Fall,4,1585,Statistics,MCS,M,MCS_2124,2124
2014,Fall,4,1586,University Chem 1 Lab,CHM,M,CHM_1221,1221
2016,Fall,2,1586,Construction Systems 1,ARC,M,ARC_2313,2313
2019,Fall,4,1586,Calculus 3,MCS,M,MCS_2414,2414
2014,Fall,4,1587,University Chem 1 Lab,CHM,M,CHM_1221,1221
2016,Fall,2,1587,Construction Systems 1,ARC,M,ARC_2313,2313
2017,Fall,2,1587,Construction Systems 1,ARC,M,ARC_2313,2313
2018,Fall,2,1587,Construction Systems 1,ARC,M,ARC_2313,2313
2019,Fall,4,1587,Differential Equations,MCS,M,MCS_2423,2423
2014,Fall,4,1588,University Chem 1 Lab,CHM,M,CHM_1221,1221
2016,Fall,2,1588,Construction Systems 1,ARC,M,ARC_2313,2313
2014,Fall,4,1589,University Chem 1 Lab,CHM,M,CHM_1221,1221
2019,Fall,1,1589,Environ Engin. Design,ECE,M,ECE_4363,4363
2014,Fall,4,1590,University Chem 1 Lab,CHM,M,CHM_1221,1221
2016,Fall,2,1590,Construction Systems 1,ARC,M,ARC_2313,2313
2017,Fall,2,1590,Construction Systems 1,ARC,M,ARC_2313,2313
2018,Fall,2,1590,Construction Systems 1,ARC,M,ARC_2313,2313
2019,Fall,1,1590,Conceptual Estimating,ECE,M,ECE_5283,5283
2014,Fall,4,1591,University Chem 1 Lab,CHM,M,CHM_1221,1221
2016,Fall,2,1591,Construction Systems 2,ARC,M,ARC_2323,2323
2017,Fall,2,1591,Construction Systems 2,ARC,M,ARC_2323,2323
2018,Fall,2,1591,Construction Systems 2,ARC,M,ARC_2323,2323
2019,Fall,1,1591,Engineering Supply Chain Mgt,EEM,M,EEM_6753,6753
2014,Fall,4,1592,Organic Chemistry 1,CHM,M,CHM_2313,2313
2019,Fall,4,1592,Computer Graphics Programming,MCS,M,MCS_3503,3503
2016,Fall,2,1593,Advanced Structures,ARC,M,ARC_4543,4543
2017,Fall,2,1593,Advanced Structures,ARC,M,ARC_4543,4543
2019,Fall,1,1593,Entrpnrl. Engr. Design Studio,EGE,M,EGE_2123,2123
2016,Fall,2,1594,Advanced Structures,ARC,M,ARC_4543,4543
2017,Fall,2,1594,Advanced Structures,ARC,M,ARC_4543,4543
2018,Fall,2,1594,Advanced Structures,ARC,M,ARC_4543,4543
2019,Fall,1,1594,Entrpnrl. Engr. Design Studio,EGE,M,EGE_2123,2123
2014,Fall,4,1595,Computational Chemistry 1,CHM,M,CHM_3001,3001
2016,Fall,2,1595,Advanced Structures,ARC,M,ARC_4543,4543
2019,Fall,1,1595,Entrpnrl. Engr. Design Studio,EGE,M,EGE_2123,2123
2014,Fall,4,1596,Environmental Chemistry,CHM,M,CHM_3383,3383
2016,Fall,2,1596,Intro to Digital Fabrication,ARC,M,ARC_3213,3213
2017,Fall,2,1596,Intro to Digital Fabrication,ARC,M,ARC_3213,3213
2018,Fall,2,1596,Intro to Digital Fabrication,ARC,M,ARC_3213,3213
2019,Fall,1,1596,Entrpnrl. Engr. Design Studio,EGE,M,EGE_2123,2123
2014,Fall,4,1597,Biochemistry,CHM,M,CHM_3403,3403
2014,Fall,4,1598,Biochemistry 1 Laboratory,CHM,M,CHM_3411,3411
2019,Fall,4,1598,Anatomy and Physiology B,BIO,M,BIO_3303,3303
2014,Fall,4,1599,Physical Chemistry 2,CHM,M,CHM_3434,3434
2016,Fall,2,1599,Research Methods,ARC,OL,ARC_5013,5013
2017,Fall,2,1599,Research Methods,ARC,OL,ARC_5013,5013
2018,Fall,2,1599,Research Methods,ARC,OL,ARC_5013,5013
2019,Fall,4,1599,Computational Chemistry 2,CHM,M,CHM_4001,4001
2014,Fall,4,1600,Physical Chemistry 2 Lab,CHM,M,CHM_3441,3441
2016,Fall,2,1600,Research Methods,ARC,M,ARC_5013,5013
2017,Fall,2,1600,Research Methods,ARC,M,ARC_5013,5013
2019,Fall,4,1600,Scripting for Game Design,MCS,M,MCS_2193,2193
2014,Fall,4,1601,Inst Anal Lab,CHM,M,CHM_4632,4632
2016,Fall,2,1601,Research Methods,ARC,OL,ARC_5013,5013
2019,Fall,4,1601,Calculus 1,MCS,M,MCS_1414,1414
2014,Fall,4,1602,Adv Inorganic Chem,CHM,M,CHM_4643,4643
2016,Fall,2,1602,Design Theory,ARC,M,ARC_5643,5643
2017,Fall,2,1602,Design Theory,ARC,M,ARC_5643,5643
2019,Fall,4,1602,Calculus 1,MCS,M,MCS_1414,1414
2014,Fall,4,1603,Chemical Sciences Project 1,CHM,M,CHM_4912,4912
2016,Fall,2,1603,Design Theory,ARC,OL,ARC_5643,5643
2017,Fall,2,1603,Design Theory,ARC,OL,ARC_5643,5643
2018,Fall,2,1603,Design Theory,ARC,OL,ARC_5643,5643
2016,Fall,2,1604,Adv. Design Studio 1,ARC,M,ARC_5814,5814
2017,Fall,2,1604,Advanced Design Studio 1,ARC,OL,ARC_5814,5814
2019,Fall,1,1604,DE Mech Engr Dissertation,DIS,M,DIS_8613,8613
2014,Fall,4,1605,Chemical Sciences Project 1,CHM,M,CHM_4912,4912
2016,Fall,4,1605,Network System Admin,MCS,M,MCS_3673,3673
2017,Fall,4,1605,Network System Admin,MCS,M,MCS_3673,3673
2019,Fall,1,1605,DE Mech Engr Dissertation,DIS,M,DIS_8613,8613
2016,Fall,4,1606,Artificial Intelligence,MCS,M,MCS_4633,4633
2019,Fall,1,1606,DEMS Dissertation,EMS,M,EMS_8006,8006
2016,Fall,4,1607,Comparative Prog Lang,MCS,OL,MCS_4643,4643
2017,Fall,4,1607,Comparative Prog Lang,MCS,OL,MCS_4643,4643
2018,Fall,4,1607,Comparative Prog Lang,MCS,OL,MCS_4643,4643
2019,Fall,4,1607,Collaborative Research Proj 1,MCS,M,MCS_7013,7013
2014,Fall,2,1608,Game Art: Senior Project 1,GAM,M,GAM_4514,4514
2016,Fall,4,1608,Theory of Computation,MCS,OL,MCS_4653,4653
2019,Fall,4,1608,Collaborative Research Proj 2,MCS,M,MCS_7033,7033
2016,Fall,4,1609,Operating Systems,MCS,OL,MCS_4663,4663
2017,Fall,4,1609,Operating Systems,MCS,OL,MCS_4663,4663
2018,Fall,4,1609,Operating Systems,MCS,M,MCS_4663,4663
2019,Fall,2,1609,Basic Design 1,ART,M,ART_1113,1113
2014,Fall,1,1610,Introduction to Nanotechnology,BME,M,BME_4213,4213
2016,Fall,4,1610,Senior Project,MCS,M,MCS_4833,4833
2017,Fall,4,1610,Senior Project,MCS,M,MCS_4833,4833
2018,Fall,4,1610,Senior Project,MCS,M,MCS_4833,4833
2019,Fall,4,1610,University Physics 2 Lab,PHY,M,PHY_2431,2431
2014,Fall,4,1611,Forensic Science,FSC,M,FSC_1214,1214
2017,Fall,4,1611,Senior Project 2,MCS,M,MCS_4843,4843
2018,Fall,4,1611,Senior Project 2,MCS,M,MCS_4843,4843
2014,Fall,4,1612,Forensic Science,FSC,M,FSC_1214,1214
2016,Fall,4,1612,Topics in MA/CS,MCS,OL,MCS_4993,4993
2019,Fall,4,1612,Reading 4,ESL,M,ESL_00242,00242
2014,Fall,4,1613,Geology,GLG,M,GLG_1103,1103
2019,Fall,4,1613,Listening 3,ESL,M,ESL_00332,00332
2014,Fall,4,1614,Geology,GLG,M,GLG_1103,1103
2016,Fall,4,1614,Cryptography,MCS,OL,MCS_5813,5813
2019,Fall,4,1614,Conversation 3,ESL,M,ESL_00432,00432
2014,Fall,4,1615,Physical Science Seminar,PSC,M,PSC_1161,1161
2016,Fall,4,1615,Topics in Computer Science,MCS,OL,MCS_5993,5993
2019,Fall,4,1615,Conversation 4,ESL,M,ESL_00442,00442
2014,Fall,4,1616,Basic Physics,PHY,M,PHY_0023,0023
2016,Fall,2,1616,Adv. Design Studio 1,ARC,DET,ARC_5814,5814
2017,Fall,2,1616,Advanced Design Studio 1,ARC,OL,ARC_5814,5814
2018,Fall,2,1616,Advanced Design Studio 1,ARC,OL,ARC_5814,5814
2019,Fall,4,1616,College Physics 2,PHY,M,PHY_2223,2223
2014,Fall,4,1617,Technical Physics 1,PHY,M,PHY_1063,1063
2016,Fall,2,1617,Adv. Design Studio 1,ARC,M,ARC_5814,5814
2017,Fall,2,1617,Advanced Design Studio 1,ARC,M,ARC_5814,5814
2014,Fall,4,1618,Technical Physics 2,PHY,M,PHY_1083,1083
2014,Fall,4,1619,Technical Physics Lab 1,PHY,M,PHY_1100,1100
2016,Fall,2,1619,Adv. Design Studio 1,ARC,M,ARC_5814,5814
2017,Fall,2,1619,Advanced Design Studio 1,ARC,M,ARC_5814,5814
2014,Fall,4,1620,Technical Physics Lab 2,PHY,M,PHY_1101,1101
2016,Fall,2,1620,Adv. Design Studio 1,ARC,OL,ARC_5814,5814
2017,Fall,2,1620,Advanced Design Studio 1,ARC,OL,ARC_5814,5814
2018,Fall,2,1620,Advanced Design Studio 1,ARC,OL,ARC_5814,5814
2014,Fall,4,1621,Intro Phys Princip,PHY,M,PHY_1154,1154
2019,Fall,4,1621,University Physics 2,PHY,M,PHY_2423,2423
2014,Fall,4,1622,Intro Phys Princip,PHY,M,PHY_1154,1154
2016,Fall,2,1622,Adv. Design Studio 1,ARC,OL,ARC_5814,5814
2019,Fall,1,1622,Circuits 2 Lab,EEE,M,EEE_3121,3121
2014,Fall,1,1623,Transportation Engineering,ECE,M,ECE_3823,3823
